CALL_NO,ENTRY_DATE,TIME_PERIOD,Year,ENTRY_TIME,CLOSE_TIME,PRIORITY,CALL_TYPE,1ST_UNIT,DISP,LOCATION,FULL_ADDRESS_CLEAN,Lat,Long,Accuracy Score
142580450,9/15/14,2,2014,6:48:06 AM,6:55:11 AM,C,915,3J72,CIT,230 HYDE ST,"230 HYDE ST, SAN FRANCISCO, CA",37.783057,-122.415508,1
142580460,9/15/14,2,2014,6:53:54 AM,7:41:49 AM,C,915,3J72,CIT,25 TAYLOR ST,"25 TAYLOR ST, SAN FRANCISCO, CA",37.782593,-122.410798,1
142581482,9/15/14,2,2014,12:16:29 PM,12:18:42 PM,C,919,3F43,CIT,1827 HAIGHT ST,"1827 HAIGHT ST, SAN FRANCISCO, CA",37.769035,-122.452306,1
142580591,9/15/14,2,2014,7:53:51 AM,9:43:20 AM,C,915,3F55,ARR,300 CASTRO ST,"300 CASTRO ST, SAN FRANCISCO, CA",37.763918,-122.435614,1
142572164,9/14/14,2,2014,4:33:26 PM,4:45:44 PM,C,915,3A40B,CIT,JOSEPH CONRAD PARK,"JOSEPH CONRAD PARK, SAN FRANCISCO, CA",37.8066833,-122.4190302,1
142571020,9/14/14,2,2014,9:42:49 AM,10:05:56 AM,C,919,3A40B,CIT,BAY ST/POWELL ST,"BAY ST AND POWELL ST, SAN FRANCISCO, CA",37.805825,-122.411949,1
142573042,9/14/14,2,2014,9:24:52 PM,10:12:22 PM,C,915,3A44D,CIT,710 GRANT AV,"710 GRANT AV, SAN FRANCISCO, CA",37.793631,-122.405979,1
142571837,9/14/14,2,2014,2:34:48 PM,2:35:35 PM,C,919,3B51C,CIT,550 STEVENSON ST,"550 STEVENSON ST, SAN FRANCISCO, CA",37.780976,-122.410734,1
142570906,9/14/14,2,2014,8:58:18 AM,9:12:40 AM,C,915,3G67,CIT,GG PARK CONSERVATORY,"GG PARK CONSERVATORY, SAN FRANCISCO, CA",37.776646,-122.417481,1
142570746,9/14/14,2,2014,7:35:52 AM,7:42:21 AM,C,915,3F2A,CIT,1556 HAIGHT ST,"1556 HAIGHT ST, SAN FRANCISCO, CA",37.770166,-122.447941,1
142572595,9/14/14,2,2014,6:50:17 PM,7:38:07 PM,C,919,3F12D,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
142570769,9/14/14,2,2014,7:46:15 AM,7:53:57 AM,C,915,3F3A,CIT,1795 HAIGHT ST,"1795 HAIGHT ST, SAN FRANCISCO, CA",37.769172,-122.451643,1
142570576,9/14/14,2,2014,4:40:35 AM,4:49:27 AM,C,915,3G67,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
142561238,9/13/14,2,2014,10:15:25 AM,12:32:07 PM,C,915,3A2C,CIT,253 DRUMM ST,"253 DRUMM ST, SAN FRANCISCO, CA",37.796123,-122.397273,1
142560786,9/13/14,2,2014,7:21:28 AM,9:51:24 AM,C,915,3A2C,CIT,134 MAIDEN LN,"134 MAIDEN LN, SAN FRANCISCO, CA",37.78828,-122.405773,1
142560960,9/13/14,2,2014,8:47:25 AM,9:08:17 AM,C,915,3D73,CIT,STEVENSON ST/14TH ST,"STEVENSON ST AND 14TH ST, SAN FRANCISCO, CA",37.76819,-122.421365,1
142561440,9/13/14,2,2014,11:15:30 AM,1:57:35 PM,C,919,3D15C,CIT,TREAT AV/18TH ST,"TREAT AV AND 18TH ST, SAN FRANCISCO, CA",37.762158,-122.414031,1
142550445,9/12/14,2,2014,4:42:34 AM,4:47:37 AM,C,915,3A13E,CIT,431 BEACH ST,"431 BEACH ST, SAN FRANCISCO, CA",37.806955,-122.415916,1
142550665,9/12/14,2,2014,7:27:07 AM,7:37:28 AM,C,915,3F13A,CIT,555 COLE ST,"555 COLE ST, SAN FRANCISCO, CA",37.794587,-122.402439,0.9
142550512,9/12/14,2,2014,5:48:56 AM,6:13:51 AM,C,915,3J90A,CIT,333 TURK ST,"333 TURK ST, SAN FRANCISCO, CA",37.782523,-122.414507,1
142552649,9/12/14,2,2014,5:16:49 PM,6:21:40 PM,C,915,3I90D,CIT,GREAT HY/WAWONA ST,"GREAT HY AND WAWONA ST, SAN FRANCISCO, CA",37.776646,-122.417481,1
142550468,9/12/14,2,2014,5:01:48 AM,5:19:42 AM,C,915,3G67,CIT,8TH AV/FULTON ST,"8TH AV AND FULTON ST, SAN FRANCISCO, CA",37.773398,-122.465882,1
142553646,9/12/14,2,2014,10:06:07 PM,10:18:16 PM,C,915,3F14E,CIT,DIVISADERO ST/OAK ST,"DIVISADERO ST AND OAK ST, SAN FRANCISCO, CA",37.773133,-122.437423,1
142550687,9/12/14,2,2014,7:37:39 AM,7:40:21 AM,C,915,3F13A,CIT,HAIGHT ST/MASONIC AV,"HAIGHT ST AND MASONIC AV, SAN FRANCISCO, CA",37.77021,-122.445345,1
142552054,9/12/14,2,2014,2:42:57 PM,2:54:42 PM,C,919,3F43,CIT,HAIGHT ST/CLAYTON ST,"HAIGHT ST AND CLAYTON ST, SAN FRANCISCO, CA",37.769798,-122.448579,1
142551787,9/12/14,2,2014,1:19:41 PM,1:36:34 PM,C,915,1V53,CIT,1598 CARROLL AV,"1598 CARROLL AV, SAN FRANCISCO, CA",37.725117,-122.392773,1
142540608,9/11/14,2,2014,7:17:45 AM,7:26:26 AM,C,915,3F3A,CIT,555 COLE ST,"555 COLE ST, SAN FRANCISCO, CA",37.794587,-122.402439,0.9
142541043,9/11/14,2,2014,9:46:37 AM,10:39:15 AM,C,915,3A71,CIT,556 COMMERCIAL ST,"556 COMMERCIAL ST, SAN FRANCISCO, CA",37.794431,-122.402407,1
142540683,9/11/14,2,2014,7:48:46 AM,7:49:22 AM,C,919,3A11A,CIT,150 SHANNON ST,"150 SHANNON ST, SAN FRANCISCO, CA",37.7874,-122.41228,1
142540792,9/11/14,2,2014,8:24:08 AM,8:31:39 AM,C,915,3J90A,CIT,298 EDDY ST,"298 EDDY ST, SAN FRANCISCO, CA",37.784288,-122.41132,1
142540825,9/11/14,2,2014,8:36:03 AM,8:44:51 AM,C,915,3J90A,CIT,55 GOLDEN GATE AV,"55 GOLDEN GATE AV, SAN FRANCISCO, CA",37.782035,-122.411194,1
142540434,9/11/14,2,2014,5:05:57 AM,5:46:31 AM,C,915,3G67,CIT,PANHANDLE PARK PLGD,"PANHANDLE PARK PLGD, SAN FRANCISCO, CA",37.776646,-122.417481,1
142540435,9/11/14,2,2014,5:06:09 AM,5:11:21 AM,C,915,3F57,CIT,FELL/BAKER PANHANDLE,"FELL AND BAKER PANHANDLE, SAN FRANCISCO, CA",37.7736412,-122.4409112,0.8
142540599,9/11/14,2,2014,7:13:25 AM,7:23:03 AM,C,915,3F57,CIT,OAK ST/SHRADER ST,"OAK ST AND SHRADER ST, SAN FRANCISCO, CA",37.771229,-122.452242,0.9
142541746,9/11/14,2,2014,1:24:09 PM,1:57:03 PM,C,919,3F26,CIT,1400 HAIGHT ST,"1400 HAIGHT ST, SAN FRANCISCO, CA",37.7704,-122.4457,1
142540713,9/11/14,2,2014,7:57:11 AM,7:57:50 AM,C,915,3F3A,CIT,1377 HAIGHT ST,"1377 HAIGHT ST, SAN FRANCISCO, CA",37.77011,-122.444665,1
142540666,9/11/14,2,2014,7:39:48 AM,7:48:18 AM,C,915,3F3A,CIT,1726 HAIGHT ST,"1726 HAIGHT ST, SAN FRANCISCO, CA",37.769641,-122.450745,1
142541003,9/11/14,2,2014,9:30:24 AM,9:30:29 AM,C,915,3F57,CIT,COLE/HAIGHT,"COLE AND HAIGHT, SAN FRANCISCO, CA",37.769526,-122.45071,1
142540544,9/11/14,2,2014,6:42:44 AM,7:13:07 AM,C,915,3F57,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
142540634,9/11/14,2,2014,7:31:57 AM,7:39:38 AM,C,915,3F3A,CIT,WALLER ST/STANYAN ST,"WALLER ST AND STANYAN ST, SAN FRANCISCO, CA",37.768246,-122.453352,1
142540658,9/11/14,2,2014,7:38:34 AM,7:53:00 AM,C,915,3F57,CIT,BUENA VISTA PARK,"BUENA VISTA PARK, SAN FRANCISCO, CA",37.7682033,-122.4417696,1
142541669,9/11/14,2,2014,1:07:18 PM,1:20:40 PM,C,919,3D41C,CIT,14TH ST/DOLORES ST,"14TH ST AND DOLORES ST, SAN FRANCISCO, CA",37.7678672,-122.4268044,1
142541074,9/11/14,2,2014,9:57:14 AM,11:03:42 AM,C,915,3.00E+70,CIT,14TH ST/BELCHER ST,"14TH ST AND BELCHER ST, SAN FRANCISCO, CA",37.767662,-122.430081,1
142540612,9/11/14,2,2014,7:19:11 AM,7:28:21 AM,C,915,3G67,CIT,9TH AV/LINCOLN WY,"9TH AV AND LINCOLN WY, SAN FRANCISCO, CA",37.765924,-122.466442,1
142541773,9/11/14,2,2014,1:32:34 PM,2:01:26 PM,C,915,3D75,CIT,16TH ST/MISSION ST,"16TH ST AND MISSION ST, SAN FRANCISCO, CA",37.765051,-122.419669,1
142530925,9/10/14,2,2014,9:12:44 AM,10:14:10 AM,C,915,3A70,CIT,84 VANDEWATER ST,"84 VANDEWATER ST, SAN FRANCISCO, CA",37.805335,-122.413116,1
142530948,9/10/14,2,2014,9:20:29 AM,10:06:26 AM,C,915,3A71,CIT,350 UNION ST,"350 UNION ST, SAN FRANCISCO, CA",37.801213,-122.405297,1
142530466,9/10/14,2,2014,6:34:15 AM,6:44:25 AM,C,915,3A4A,CIT,444 JACKSON ST,"444 JACKSON ST, SAN FRANCISCO, CA",37.796667,-122.402717,1
142530838,9/10/14,2,2014,8:46:46 AM,9:03:16 AM,C,915,3X70,CIT,THE EMBARCADERO NOR/WASHINGTON ST,"THE EMBARCADERO NOR AND WASHINGTON ST, SAN FRANCISCO, CA",37.7939897,-122.4157008,1
142534048,9/10/14,2,2014,10:51:54 PM,11:13:30 PM,C,915,3A14E,CIT,DRUMM ST/CALIFORNIA ST,"DRUMM ST AND CALIFORNIA ST, SAN FRANCISCO, CA",37.793664,-122.39639,1
142530818,9/10/14,2,2014,8:43:41 AM,9:17:41 AM,C,919,3A70,CIT,QUINCY ST/PINE ST,"QUINCY ST AND PINE ST, SAN FRANCISCO, CA",37.791536,-122.405441,1
142530631,9/10/14,2,2014,7:44:16 AM,8:13:35 AM,C,915,3A71,CIT,1 BUSH ST,"1 BUSH ST, SAN FRANCISCO, CA",37.791092,-122.400122,1
142531004,9/10/14,2,2014,9:35:16 AM,11:53:33 AM,C,919,3A71,CIT,333 GRANT AV,"333 GRANT AV, SAN FRANCISCO, CA",37.790213,-122.405734,1
142530481,9/10/14,2,2014,6:38:52 AM,7:22:19 AM,C,915,3J90A,CIT,1 GRANT AV,"1 GRANT AV, SAN FRANCISCO, CA",37.786988,-122.405176,1
142531213,9/10/14,2,2014,10:28:54 AM,11:51:11 AM,C,915,3.00E+70,ARR,MYRTLE ST/FRANKLIN ST,"MYRTLE ST AND FRANKLIN ST, SAN FRANCISCO, CA",37.785014,-122.422934,1
142530998,9/10/14,2,2014,9:33:31 AM,9:46:32 AM,C,915,3J72,CIT,147 MASON ST,"147 MASON ST, SAN FRANCISCO, CA",37.784962,-122.40961,1
142531271,9/10/14,2,2014,10:41:15 AM,10:53:14 AM,C,915,3J90A,CIT,177 EDDY ST,"177 EDDY ST, SAN FRANCISCO, CA",37.783931,-122.410386,1
142531468,9/10/14,2,2014,11:37:10 AM,11:46:58 AM,C,915,3J72,CIT,HYDE ST/TURK ST,"HYDE ST AND TURK ST, SAN FRANCISCO, CA",37.782584,-122.415694,1
142530456,9/10/14,2,2014,6:27:44 AM,9:27:26 AM,C,915,3.00E+70,CIT,WEBSTER ST/ELLIS ST,"WEBSTER ST AND ELLIS ST, SAN FRANCISCO, CA",37.78257,-122.430798,1
142530585,9/10/14,2,2014,7:22:36 AM,7:26:13 AM,C,915,3J90A,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1
142530518,9/10/14,2,2014,6:57:20 AM,7:05:48 AM,C,915,3X70,CIT,1244 MARKET ST,"1244 MARKET ST, SAN FRANCISCO, CA",37.778303,-122.415814,1
142530548,9/10/14,2,2014,7:09:30 AM,7:47:12 AM,C,915,3F56,CIT,ALVORD LAKE G.G. PARK,"ALVORD LAKE G.G. PARK, SAN FRANCISCO, CA",37.7749295,-122.4194155,1
142530264,9/10/14,2,2014,3:29:21 AM,3:32:27 AM,C,915,3F58,CIT,STANYAN MEADOW,"STANYAN MEADOW, SAN FRANCISCO, CA",37.7749295,-122.4194155,1
142530605,9/10/14,2,2014,7:29:31 AM,9:02:09 AM,C,915,3B70,CIT,40 RINGOLD ST,"40 RINGOLD ST, SAN FRANCISCO, CA",37.774168,-122.41028,1
142530844,9/10/14,2,2014,8:48:58 AM,1:23:56 PM,C,915,3F1A,ARR,HAIGHT ST/BELVEDERE ST,"HAIGHT ST AND BELVEDERE ST, SAN FRANCISCO, CA",37.769662,-122.449645,1
142532277,9/10/14,2,2014,2:50:48 PM,2:51:42 PM,C,915,3X70,CIT,VERMONT ST/ALAMEDA ST,"VERMONT ST AND ALAMEDA ST, SAN FRANCISCO, CA",37.7685435,-122.404886,1
142531950,9/10/14,2,2014,1:28:41 PM,1:32:36 PM,C,919,3D45C,CIT,1855 MISSION ST,"1855 MISSION ST, SAN FRANCISCO, CA",37.767457,-122.41948,1
142531882,9/10/14,2,2014,1:13:57 PM,1:22:52 PM,C,919,3D45C,CIT,1947 MISSION ST,"1947 MISSION ST, SAN FRANCISCO, CA",37.765929,-122.419401,1
142532155,9/10/14,2,2014,2:24:30 PM,4:46:25 PM,C,919,3D41C,CIT,19TH ST/FOLSOM ST,"19TH ST AND FOLSOM ST, SAN FRANCISCO, CA",37.760498,-122.414842,1
142520967,9/9/14,2,2014,10:13:35 AM,10:25:41 AM,C,915,3X70,CIT,CLAY ST/DRUMM ST,"CLAY ST AND DRUMM ST, SAN FRANCISCO, CA",37.795466,-122.396772,1
142522847,9/9/14,2,2014,6:50:01 PM,6:57:45 PM,C,915,3A44D,CIT,29 ROSS AL,"29 ROSS AL, SAN FRANCISCO, CA",37.795277,-122.407455,1
142521797,9/9/14,2,2014,2:14:09 PM,2:17:40 PM,C,915,3X70,CIT,43 DRUMM ST,"43 DRUMM ST, SAN FRANCISCO, CA",37.79427,-122.396803,1
142521018,9/9/14,2,2014,10:26:36 AM,10:39:39 AM,C,919,3X70,CIT,39 DRUMM ST,"39 DRUMM ST, SAN FRANCISCO, CA",37.794188,-122.39673,1
142520238,9/9/14,2,2014,6:07:18 AM,6:12:15 AM,C,915,3J72,CIT,141 EDDY ST,"141 EDDY ST, SAN FRANCISCO, CA",37.783986,-122.409938,1
142520925,9/9/14,2,2014,10:04:44 AM,10:12:34 AM,C,915,3J90A,CIT,600 EDDY ST,"600 EDDY ST, SAN FRANCISCO, CA",37.783407,-122.417818,1
142520779,9/9/14,2,2014,9:20:42 AM,9:52:43 AM,C,915,3J72,CIT,EDDY ST/LARKIN ST,"EDDY ST AND LARKIN ST, SAN FRANCISCO, CA",37.78331,-122.417529,1
142520452,9/9/14,2,2014,7:33:16 AM,8:12:12 AM,C,915,3G70,CIT,373 5TH AV,"373 5TH AV, SAN FRANCISCO, CA",37.78157,-122.463419,1
142520158,9/9/14,2,2014,1:17:19 AM,2:34:20 AM,C,915,3B62,ARR,7TH ST/FOLSOM ST,"7TH ST AND FOLSOM ST, SAN FRANCISCO, CA",37.776745,-122.407842,1
142520466,9/9/14,2,2014,7:37:36 AM,7:37:48 AM,C,915,3F58,CIT,OAK ST/STANYAN ST,"OAK ST AND STANYAN ST, SAN FRANCISCO, CA",37.7711032,-122.4539137,1
142511403,9/8/14,2,2014,12:04:09 PM,1:04:04 PM,C,915,3A70,CIT,935 PINE ST,"935 PINE ST, SAN FRANCISCO, CA",37.790519,-122.411215,1
142511867,9/8/14,2,2014,2:07:59 PM,2:37:00 PM,C,915,3J72,CIT,300 BLK ELLIS ST,"300 ELLIS ST, SAN FRANCISCO, CA",37.784924,-122.41114,1
142510793,9/8/14,2,2014,8:56:26 AM,9:04:28 AM,C,915,3E13A,CIT,238 OLIVE ST,"238 OLIVE ST, SAN FRANCISCO, CA",37.784275,-122.42228,1
142510934,9/8/14,2,2014,9:38:36 AM,9:54:42 AM,C,915,3J72,CIT,240 EDDY ST,"240 EDDY ST, SAN FRANCISCO, CA",37.784165,-122.412089,1
142512884,9/8/14,2,2014,6:55:09 PM,8:20:04 PM,C,915,3J11D,CIT,HYDE ST/EDDY ST,"HYDE ST AND EDDY ST, SAN FRANCISCO, CA",37.783515,-122.415883,0.9
142510558,9/8/14,2,2014,7:36:27 AM,8:16:07 AM,C,919,3.00E+70,CIT,VAN NESS AV/LARCH ST,"VAN NESS AV AND LARCH ST, SAN FRANCISCO, CA",37.782454,-122.4208149,1
142511068,9/8/14,2,2014,10:21:37 AM,10:52:02 AM,C,919,3B70,CIT,624 STEVENSON ST,"624 STEVENSON ST, SAN FRANCISCO, CA",37.779856,-122.412294,1
142511322,9/8/14,2,2014,11:39:39 AM,11:57:46 AM,C,919,3D45C,CIT,1947 MISSION ST,"1947 MISSION ST, SAN FRANCISCO, CA",37.765929,-122.419401,1
142510711,9/8/14,2,2014,8:33:55 AM,10:05:41 AM,C,919,3D71,CIT,2000 BLK FOLSOM ST,"2000 FOLSOM ST, SAN FRANCISCO, CA",37.765027,-122.415508,1
142501473,9/7/14,2,2014,11:43:44 AM,11:51:39 AM,C,919,3A2C,CIT,1017 HYDE ST,"1017 HYDE ST, SAN FRANCISCO, CA",37.790306,-122.417536,1
142500660,9/7/14,2,2014,4:55:38 AM,5:53:23 AM,C,915,3F56,CIT,SHARON MEADOW,"SHARON MEADOW, SAN FRANCISCO, CA",37.769175,-122.457776,1
142492133,9/6/14,2,2014,2:56:00 PM,3:13:36 PM,C,915,3A71,CIT,950 COLUMBUS AV,"950 COLUMBUS AV, SAN FRANCISCO, CA",37.803334,-122.414116,1
142490830,9/6/14,2,2014,7:50:36 AM,8:24:21 AM,C,915,3A71,CIT,1040 GREENWICH ST,"1040 GREENWICH ST, SAN FRANCISCO, CA",37.801668,-122.416909,1
142491194,9/6/14,2,2014,10:23:07 AM,10:53:50 AM,C,915,3E13A,CIT,VAN NESS AV/CALIFORNIA ST,"VAN NESS AV AND CALIFORNIA ST, SAN FRANCISCO, CA",37.790369,-122.422328,1
142491464,9/6/14,2,2014,11:52:08 AM,12:13:15 PM,C,919,3A2C,CIT,1017 HYDE ST,"1017 HYDE ST, SAN FRANCISCO, CA",37.790306,-122.417536,1
142490796,9/6/14,2,2014,7:38:03 AM,7:46:15 AM,C,915,3A2A,CIT,224 GRANT AV,"224 GRANT AV, SAN FRANCISCO, CA",37.789121,-122.405011,1
142490894,9/6/14,2,2014,8:22:12 AM,9:28:20 AM,C,915,3E13A,CIT,HEMLOCK ST/POLK ST,"HEMLOCK ST AND POLK ST, SAN FRANCISCO, CA",37.787279,-122.42002,1
142490565,9/6/14,2,2014,4:31:03 AM,5:13:16 AM,C,915,3F56,CIT,ALVORD LAKE G.G. PARK,"ALVORD LAKE G.G. PARK, SAN FRANCISCO, CA",37.7749295,-122.4194155,1
142490890,9/6/14,2,2014,8:21:12 AM,8:29:58 AM,C,915,3F13A,CIT,BAKER ST/FELL ST,"BAKER ST AND FELL ST, SAN FRANCISCO, CA",37.773635,-122.440922,1
142491544,9/6/14,2,2014,12:15:54 PM,12:21:47 PM,C,919,3F43,CIT,HAIGHT ST/MASONIC AV,"HAIGHT ST AND MASONIC AV, SAN FRANCISCO, CA",37.77021,-122.445345,1
142490793,9/6/14,2,2014,7:36:41 AM,7:42:54 AM,C,915,3F43A,CIT,PAGE ST/STANYAN ST,"PAGE ST AND STANYAN ST, SAN FRANCISCO, CA",37.7701104,-122.4537022,1
142490744,9/6/14,2,2014,6:58:21 AM,10:52:33 AM,C,915,3C13A,ARR,16TH ST/VERMONT ST,"16TH ST AND VERMONT ST, SAN FRANCISCO, CA",37.765958,-122.404623,1
142481155,9/5/14,2,2014,10:20:07 AM,1:17:45 PM,C,919,3A2C,ARR,MASON ST/CHESTNUT ST,"MASON ST AND CHESTNUT ST, SAN FRANCISCO, CA",37.803761,-122.413223,1
142481784,9/5/14,2,2014,1:13:10 PM,2:22:42 PM,C,915,3A71,CIT,116 QUINCY ST,"116 QUINCY ST, SAN FRANCISCO, CA",37.791712,-122.405338,1
142480551,9/5/14,2,2014,6:37:34 AM,7:34:23 AM,C,915,3A71,CIT,MONTGOMERY ST/SUTTER ST,"MONTGOMERY ST AND SUTTER ST, SAN FRANCISCO, CA",37.790039,-122.402189,1
142481003,9/5/14,2,2014,9:27:33 AM,9:34:42 AM,C,915,3J90A,CIT,290 EDDY ST,"290 EDDY ST, SAN FRANCISCO, CA",37.784271,-122.411426,1
142482098,9/5/14,2,2014,2:35:25 PM,5:01:51 PM,C,915,3J11A,ARR,421 TURK ST,"421 TURK ST, SAN FRANCISCO, CA",37.782321,-122.41611,1
142480821,9/5/14,2,2014,8:35:08 AM,8:39:41 AM,C,915,3J90A,CIT,134 GOLDEN GATE AV,"134 GOLDEN GATE AV, SAN FRANCISCO, CA",37.782263,-122.412985,1
142480850,9/5/14,2,2014,8:44:15 AM,8:48:41 AM,C,915,3J90A,CIT,55 GOLDEN GATE AV,"55 GOLDEN GATE AV, SAN FRANCISCO, CA",37.782035,-122.411194,1
142480942,9/5/14,2,2014,9:09:45 AM,9:27:19 AM,C,915,3J90A,CIT,99 JONES ST,"99 JONES ST, SAN FRANCISCO, CA",37.781138,-122.412218,1
142480985,9/5/14,2,2014,9:22:12 AM,9:36:32 AM,C,915,3F57,CIT,STANYAN ST/FULTON ST,"STANYAN ST AND FULTON ST, SAN FRANCISCO, CA",37.774754,-122.454683,1
142481107,9/5/14,2,2014,10:04:57 AM,11:28:07 AM,C,915,3F57,CIT,333 BAKER ST,"333 BAKER ST, SAN FRANCISCO, CA",37.773885,-122.441827,1
142481486,9/5/14,2,2014,11:53:23 AM,11:58:49 AM,C,919,3F43,CIT,1317 HAIGHT ST,"1317 HAIGHT ST, SAN FRANCISCO, CA",37.77026,-122.443932,1
142481412,9/5/14,2,2014,11:32:29 AM,11:37:19 AM,C,919,3F43A,CIT,1200 MASONIC AV,"1200 MASONIC AV, SAN FRANCISCO, CA",37.770123,-122.444999,1
142480677,9/5/14,2,2014,7:36:24 AM,7:42:40 AM,C,915,3F13A,CIT,1377 HAIGHT ST,"1377 HAIGHT ST, SAN FRANCISCO, CA",37.77011,-122.444665,1
142481914,9/5/14,2,2014,1:46:30 PM,1:51:47 PM,C,919,3F43,CIT,HAIGHT ST/COLE ST,"HAIGHT ST AND COLE ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
142480656,9/5/14,2,2014,7:28:40 AM,7:35:50 AM,C,915,3F13A,CIT,1793 HAIGHT ST,"1793 HAIGHT ST, SAN FRANCISCO, CA",37.769185,-122.451541,1
142480413,9/5/14,2,2014,4:25:36 AM,4:48:27 AM,C,915,3F57,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
142481303,9/5/14,2,2014,11:04:41 AM,11:13:19 AM,C,915,3F57,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
142480705,9/5/14,2,2014,7:48:31 AM,7:48:36 AM,C,915,3F13A,CIT,1515 WALLER ST,"1515 WALLER ST, SAN FRANCISCO, CA",37.768697,-122.448646,1
142481102,9/5/14,2,2014,10:04:20 AM,11:57:32 AM,C,915,3F57,CIT,894 14TH ST,"894 14TH ST, SAN FRANCISCO, CA",37.767673,-122.433195,1
142471252,9/4/14,2,2014,10:25:29 AM,10:39:46 AM,C,915,3A71,CIT,0 BLK DRUMM ST,"10 DRUMM ST, SAN FRANCISCO, CA",37.793766,-122.396255,1
142471343,9/4/14,2,2014,10:50:58 AM,12:14:50 PM,C,915,3E4C,CIT,1776 SACRAMENTO ST,"1776 SACRAMENTO ST, SAN FRANCISCO, CA",37.791618,-122.422098,1
142470907,9/4/14,2,2014,8:46:26 AM,8:51:01 AM,C,915,3J90A,CIT,547 HYDE ST,"547 HYDE ST, SAN FRANCISCO, CA",37.786081,-122.416561,1
142471003,9/4/14,2,2014,9:13:44 AM,9:22:22 AM,C,915,3J72,CIT,400 BLK OFARRELL ST,"400 OFARRELL ST, SAN FRANCISCO, CA",37.7860433,-122.4113727,0.8
142470643,9/4/14,2,2014,7:13:30 AM,7:22:23 AM,C,915,3X70,CIT,900 LARKIN ST,"900 LARKIN ST, SAN FRANCISCO, CA",37.78595,-122.418088,1
142470629,9/4/14,2,2014,7:08:14 AM,7:13:19 AM,C,915,3X70,CIT,739 LARKIN ST,"739 LARKIN ST, SAN FRANCISCO, CA",37.784821,-122.418102,1
142470618,9/4/14,2,2014,7:03:08 AM,7:07:52 AM,C,915,3X70,CIT,OLIVE ST/POLK ST,"OLIVE ST AND POLK ST, SAN FRANCISCO, CA",37.784501,-122.419455,1
142472393,9/4/14,2,2014,4:00:48 PM,4:51:43 PM,C,915,3G14D,CIT,14TH AV/CALIFORNIA ST,"14TH AV AND CALIFORNIA ST, SAN FRANCISCO, CA",37.784421,-122.47312,1
142470835,9/4/14,2,2014,8:26:01 AM,8:35:19 AM,C,915,3J90A,CIT,298 EDDY ST,"298 EDDY ST, SAN FRANCISCO, CA",37.784288,-122.41132,1
142470506,9/4/14,2,2014,5:55:41 AM,6:11:13 AM,C,915,3J72,CIT,324 LEAVENWORTH ST,"324 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784027,-122.414138,1
142471613,9/4/14,2,2014,12:20:37 PM,12:28:59 PM,C,915,3J72,CIT,141 EDDY ST,"141 EDDY ST, SAN FRANCISCO, CA",37.783986,-122.409938,1
142471824,9/4/14,2,2014,1:18:00 PM,1:25:54 PM,C,915,3J72,CIT,199 EDDY ST,"199 EDDY ST, SAN FRANCISCO, CA",37.783936,-122.41066,1
142470873,9/4/14,2,2014,8:35:43 AM,8:44:41 AM,C,915,3J72,CIT,550 EDDY ST,"550 EDDY ST, SAN FRANCISCO, CA",37.783559,-122.41657,1
142470903,9/4/14,2,2014,8:44:47 AM,8:48:41 AM,C,915,3J72,CIT,401 TURK ST,"401 TURK ST, SAN FRANCISCO, CA",37.782734,-122.415694,1
142471572,9/4/14,2,2014,12:11:23 PM,1:06:31 PM,C,915,3J90A,CIT,255 GOLDEN GATE AV,"255 GOLDEN GATE AV, SAN FRANCISCO, CA",37.781506,-122.41475,1
142470699,9/4/14,2,2014,7:41:33 AM,7:47:06 AM,C,915,3F57,CIT,STANYAN MEADOW,"STANYAN MEADOW, SAN FRANCISCO, CA",37.7749295,-122.4194155,1
142470710,9/4/14,2,2014,7:43:52 AM,7:54:29 AM,C,915,3B70,CIT,300 BLK DORE ST,"300 DORE ST, SAN FRANCISCO, CA",37.77067,-122.409134,1
142472519,9/4/14,2,2014,4:37:46 PM,4:54:47 PM,C,919,3F43,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
142470712,9/4/14,2,2014,7:44:24 AM,7:51:20 AM,C,915,3F43A,CIT,1800 HAIGHT ST,"1800 HAIGHT ST, SAN FRANCISCO, CA",37.76956,-122.45229,1
142470732,9/4/14,2,2014,7:52:31 AM,8:00:53 AM,C,919,3F43A,CIT,1605 HAIGHT ST,"1605 HAIGHT ST, SAN FRANCISCO, CA",37.76955,-122.448947,1
