CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
3475408,3/21/14 7:35,2014,3/21/14 15:29,3/21/14 15:29,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"15 HERMANN ST, SAN FRANCISCO, CA, 94102",8,Mint Hill,37.77060608,-122.4253867,"(37.770606083454, -122.425386670291)",7444,0
5751085,4/11/16 11:58,2016,4/11/16 17:39,4/11/16 17:39,Closed,Case Resolved - notified SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 12TH ST and ISIS ST,6,South of Market,37.77061026,-122.4143441,"(37.7706102605918, -122.414344127188)",7446,0
5620582,3/1/16 21:56,2016,3/2/16 8:31,3/2/16 11:47,Closed,Case Completed - Case Resolved: SFPD RESPOND TO CALL,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 12TH ST and ISIS ST,6,South of Market,37.77061026,-122.4143441,"(37.7706102605918, -122.414344127188)",7448,0
5687499,3/21/16 22:37,2016,3/23/16 1:52,3/23/16 1:52,Closed,Case Resolved - 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7450,0
5694695,3/23/16 21:52,2016,3/24/16 0:10,3/24/16 0:10,Closed,Case Resolved - Completed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7452,0
5776996,4/19/16 8:33,2016,4/20/16 3:04,4/20/16 3:04,Closed,"Case Resolved - Public Works does not move people, will notify SFPD for assistance.,brush, up area",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7454,0
5793579,4/23/16 19:58,2016,4/23/16 21:10,4/23/16 21:10,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7456,0
5800128,4/26/16 7:59,2016,4/26/16 23:20,4/26/16 23:20,Closed,Case Resolved - 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7458,0
5814733,4/29/16 16:05,2016,5/1/16 12:00,5/1/16 12:00,Closed,Case Resolved - cleaned around encampment,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7460,0
5824583,5/3/16 7:50,2016,5/3/16 12:53,5/3/16 12:53,Closed,Case Resolved - Completed by zone personnel,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7462,0
5833631,5/5/16 9:35,2016,5/5/16 14:30,5/5/16 14:30,Closed,Case Resolved - PRIVATE PROPERTY; HOMELESS PERSON CLAIMED PROPERTY,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7464,0
5837860,5/6/16 9:33,2016,5/6/16 9:52,5/6/16 9:52,Closed,Case Resolved - brush up then advise sfpd - occupied,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7466,0
5256483,11/5/15 7:54,2015,11/7/15 2:45,11/7/15 2:45,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7468,0
5459291,1/12/16 18:55,2016,1/13/16 2:42,1/13/16 2:42,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7470,0
5597587,2/23/16 19:37,2016,2/24/16 7:49,2/24/16 7:49,Closed,Case Completed - Case Resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7472,0
5646658,3/8/16 21:29,2016,3/9/16 15:49,3/9/16 15:49,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1360 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061645,-122.4217658,"(37.7706164514, -122.421765763846)",7474,0
2512985,6/20/13 12:00,2013,6/21/13 11:02,6/21/13 11:02,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7476,0
1984208,2/6/13 12:07,2013,2/12/13 8:18,2/12/13 8:18,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7478,0
5459432,1/12/16 19:56,2016,1/13/16 2:54,1/13/16 2:54,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7480,0
5701537,3/26/16 7:42,2016,3/26/16 13:36,3/26/16 13:36,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7482,0
5827859,5/3/16 16:39,2016,,5/3/16 16:39,Open,accepted,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7484,0
5434950,1/5/16 14:27,2016,1/5/16 21:14,1/5/16 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7486,0
5462220,1/13/16 14:22,2016,1/14/16 5:54,1/14/16 5:54,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7488,0
5486006,1/20/16 17:04,2016,1/21/16 1:41,1/21/16 1:41,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7490,0
5490776,1/21/16 20:46,2016,1/22/16 2:16,1/22/16 2:16,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7492,0
5531937,2/3/16 12:45,2016,2/4/16 2:03,2/4/16 2:03,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7494,0
5610397,2/27/16 20:56,2016,2/27/16 23:17,2/27/16 23:17,Closed,Case Completed - Case Resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1695 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77061938,-122.4195879,"(37.770619380368, -122.419587947831)",7496,0
5686824,3/21/16 17:15,2016,3/21/16 19:11,3/21/16 19:11,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7498,0
5690162,3/22/16 15:43,2016,3/23/16 18:49,3/23/16 18:49,Closed,Citation - Police CAD# 160833269 assigned; Call Closed: 2016-03-23 18:49:19,Police - Homeless Concerns Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7500,0
2642601,7/25/13 19:10,2013,7/26/13 23:02,7/26/13 23:02,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7502,0
2024140,2/16/13 13:40,2013,2/17/13 21:13,2/17/13 21:13,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7504,0
1853627,1/4/13 10:42,2013,1/6/13 8:17,1/6/13 8:17,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7506,0
5719152,3/31/16 18:05,2016,3/31/16 22:25,3/31/16 22:25,Closed,Case Resolved - SFPD Dispatcher 156 CAD#2662 - CLOSED,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7508,0
5424745,1/2/16 12:29,2016,1/3/16 2:56,1/3/16 2:56,Closed,Case Completed - resolved: DPW doesn't remove encampments,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7510,0
5681653,3/19/16 17:22,2016,3/19/16 18:11,3/19/16 18:11,Closed,Case Resolved - notified SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7512,0
5683380,3/20/16 16:32,2016,3/20/16 17:11,3/20/16 17:11,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7514,0
5711903,3/29/16 18:39,2016,3/30/16 18:19,3/30/16 18:19,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 11TH ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7516,0
5570308,2/15/16 17:01,2016,2/15/16 23:04,2/15/16 23:04,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7518,0
5668979,3/15/16 18:53,2016,4/19/16 12:02,4/19/16 12:02,Closed,Cancelled -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 11TH ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7520,0
3318356,1/29/14 12:24,2014,1/30/14 10:21,1/30/14 10:21,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 11TH ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7522,0
5416322,12/30/15 10:31,2015,1/2/16 20:18,1/2/16 20:18,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7524,0
5620422,3/1/16 19:33,2016,3/4/16 14:06,3/4/16 14:06,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7526,0
5658708,3/12/16 13:53,2016,3/13/16 17:23,3/13/16 17:23,Closed,Case Resolved - notified SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 11TH ST and HARRISON ST,6,South of Market,37.77062981,-122.4124798,"(37.7706298096818, -122.412479783263)",7528,0
5181007,10/12/15 9:00,2015,10/13/15 2:41,10/13/15 2:41,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HAIGHT ST and LYON ST,8,Buena Vista,37.77063753,-122.4419979,"(37.7706375337625, -122.44199789152)",7530,0
5274793,11/11/15 10:34,2015,11/12/15 18:18,11/12/15 18:18,Closed,"Case Resolved - Per PSA Manager, Gardening and custodial staff have cleaned this up.",RPD Park Service Area 5 Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HAIGHT ST and LYON ST,8,Buena Vista,37.77063753,-122.4419979,"(37.7706375337625, -122.44199789152)",7532,0
5748600,4/10/16 14:57,2016,4/10/16 16:12,4/10/16 16:12,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1361 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77064243,-122.4215531,"(37.770642427488, -122.421553128788)",7534,0
5241466,10/31/15 9:41,2015,11/3/15 15:41,11/3/15 15:41,Closed,Case Resolved - Pickup complete,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1361 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77064243,-122.4215531,"(37.770642427488, -122.421553128788)",7536,0
5386402,12/18/15 12:06,2015,12/18/15 15:11,12/18/15 15:11,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1609 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77064408,-122.4149423,"(37.770644075616, -122.414942308919)",7538,0
5625250,3/3/16 10:29,2016,,3/4/16 2:17,Open,accepted,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"333 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77065474,-122.4141173,"(37.770654740452, -122.414117316105)",7540,0
5325840,11/28/15 12:17,2015,11/30/15 2:58,11/30/15 2:58,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"888 7TH ST, SAN FRANCISCO, CA, 94107",10,Showplace Square,37.77068819,-122.4005575,"(37.77068819089, -122.400557463843)",7542,0
4875825,7/2/15 14:00,2015,7/3/15 2:08,7/3/15 2:08,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"888 7TH ST, SAN FRANCISCO, CA, 94107",10,Showplace Square,37.77068819,-122.4005575,"(37.77068819089, -122.400557463843)",7544,0
4247505,11/26/14 16:01,2014,11/29/14 6:09,11/29/14 6:09,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"888 7TH ST, SAN FRANCISCO, CA, 94107",10,Showplace Square,37.77068819,-122.4005575,"(37.77068819089, -122.400557463843)",7546,0
3843203,7/20/14 13:17,2014,7/22/14 7:08,7/22/14 7:08,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"605 WALLER ST, SAN FRANCISCO, CA, 94117",8,Duboce Triangle,37.77068981,-122.4336239,"(37.770689813369, -122.433623913705)",7548,0
5588054,2/20/16 21:51,2016,2/20/16 23:07,2/20/16 23:07,Closed,Case Completed - Case Resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1822 PAGE ST, SAN FRANCISCO, CA, 94117",5,,37.77069471,-122.4508963,"(37.77069471, -122.450896329)",7550,0
5803749,4/26/16 20:36,2016,4/26/16 22:28,4/26/16 22:28,Closed,Case Resolved - 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"830 7TH ST, SAN FRANCISCO, CA, 94107",10,Showplace Square,37.77070358,-122.4005231,"(37.77070358224, -122.400523062348)",7552,0
5642192,3/7/16 20:04,2016,3/8/16 21:15,3/8/16 21:15,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 160673362,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"830 7TH ST, SAN FRANCISCO, CA, 94107",10,Showplace Square,37.77070358,-122.4005231,"(37.77070358224, -122.400523062348)",7554,0
4408685,1/20/15 0:47,2015,1/20/15 6:57,1/20/15 6:57,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"398 11TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77070918,-122.412828,"(37.770709177867, -122.412827972434)",7556,0
5608095,2/26/16 18:24,2016,2/27/16 1:41,2/27/16 1:41,Closed,Case Completed - Case Resolved: Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"398 11TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77070918,-122.412828,"(37.770709177867, -122.412827972434)",7558,0
4421878,1/23/15 13:47,2015,1/23/15 15:38,1/23/15 15:38,Closed,Case Completed - resolved: PRIVATE PROPERTY                                  CLAIMED BY HOMELESS,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"465 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77072704,-122.4217121,"(37.770727043375, -122.42171209389)",7560,0
5828527,5/3/16 19:38,2016,5/3/16 23:13,5/3/16 23:13,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1352 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77072704,-122.4217121,"(37.770727043375, -122.42171209389)",7562,0
5460668,1/13/16 9:42,2016,1/14/16 5:33,1/14/16 5:33,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GUERRERO ST and MARKET ST,8,Mint Hill,37.77074761,-122.4248526,"(37.7707476134916, -122.424852649552)",7564,0
3487357,3/25/14 8:48,2014,3/29/14 14:21,3/29/14 14:21,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1200 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Buena Vista,37.77075162,-122.4422002,"(37.770751624916, -122.442200151468)",7566,0
5273170,11/10/15 16:33,2015,11/11/15 8:50,11/11/15 8:50,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"555 9TH ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,37.77075914,-122.4076238,"(37.770759136437, -122.407623782498)",7568,0
5397427,12/22/15 16:27,2015,12/24/15 22:15,12/24/15 22:15,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1162 BRYANT ST, SAN FRANCISCO, CA, 94103",6,,37.77077694,-122.4093864,"(37.770776935, -122.409386445)",7570,0
5680431,3/19/16 9:22,2016,3/19/16 10:22,3/19/16 10:22,Closed,Case Resolved - CAD#160791153,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1488 HARRISON ST, SAN FRANCISCO, CA, 94103",6,South of Market,37.77077853,-122.4123652,"(37.77077852556, -122.412365176552)",7572,0
