CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
3887483,8/4/14 15:49,2014,8/6/14 7:58,8/6/14 7:58,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"430 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78489,-122.416,"(37.784888444265, -122.416003072074)",Web Self Service
3887469,8/4/14 15:47,2014,8/4/14 8:55,8/4/14 8:55,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1072 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78139,-122.4117,"(37.781393972571, -122.411735372104)",Web Self Service
3887461,8/4/14 15:45,2014,8/4/14 8:52,8/4/14 8:52,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"156 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78324,-122.4141,"(37.783241056427, -122.414073932136)",Web Self Service
3887453,8/4/14 15:44,2014,8/4/14 8:53,8/4/14 8:53,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78524,-122.4144,"(37.785240883645, -122.4143902435)",Web Self Service
3887449,8/4/14 15:42,2014,8/4/14 8:43,8/4/14 8:43,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"988 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78267,-122.4103,"(37.78266501495, -122.410291792489)",Web Self Service
3887440,8/4/14 15:40,2014,8/4/14 8:44,8/4/14 8:44,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2600 TAYLOR ST, SAN FRANCISCO, CA, 94133",3,Fisherman's Wharf,CENTRAL,37.80691,-122.4147,"(37.806911549801, -122.414700989571)",Web Self Service
3887436,8/4/14 15:39,2014,8/4/14 8:44,8/4/14 8:44,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"25 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78253,-122.4108,"(37.782528051068, -122.410801837765)",Web Self Service
3887366,8/4/14 15:24,2014,8/4/14 9:07,8/4/14 9:07,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"907 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77472,-122.4154,"(37.77472242609, -122.4154275272)",Voice In
3886817,8/4/14 13:32,2014,8/4/14 8:50,8/4/14 8:50,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of WASHINGTON ST and VAN NESS AVE,2,Pacific Heights,NORTHERN,37.79305,-122.4229,"(37.793050009894, -122.422871329247)",Voice In
3886396,8/4/14 11:56,2014,8/4/14 1:32,8/4/14 1:32,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and 16TH ST,9,Mission,MISSION,37.76343,-122.4195,"(37.7650512510466, -122.419669041689)",Twitter
3886379,8/4/14 11:53,2014,8/5/14 7:08,8/5/14 7:08,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2098 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76347,-122.4196,"(37.763535265497, -122.419720592706)",Twitter
3886305,8/4/14 11:38,2014,8/4/14 1:44,8/4/14 1:44,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GRACE ST and HOWARD ST,6,South of Market,SOUTHERN,37.77438,-122.4139,"(37.7743781134483, -122.413943599888)",Voice In
3886228,8/4/14 11:20,2014,8/6/14 10:50,8/6/14 10:50,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of SUTTER ST and MONTGOMERY ST,3,Financial District,CENTRAL,37.79004,-122.4022,"(37.7900391887355, -122.402189532993)",Voice In
3886203,8/4/14 11:14,2014,8/6/14 7:58,8/6/14 7:58,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"220 FLORIDA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76688,-122.4117,"(37.766795378309, -122.411765890208)",Voice In
3885941,8/4/14 10:11,2014,8/4/14 6:56,8/4/14 6:56,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of 21ST ST and CAPP ST,9,Mission,MISSION,37.75727,-122.4179,"(37.7571008516766, -122.417811874214)",Mobile/Open311
3885875,8/4/14 9:55,2014,8/4/14 1:29,8/4/14 1:29,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SYCAMORE ST and MISSION ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
3885827,8/4/14 9:45,2014,8/5/14 9:31,8/5/14 9:31,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1372 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77032,-122.4449,"(37.770415046882, -122.444837007818)",Twitter
3885790,8/4/14 9:33,2014,8/5/14 10:15,8/5/14 10:15,Closed,Case Completed - resolved: Completed……,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of 3RD ST and OAKDALE AVE,10,Bayview,BAYVIEW,37.73483,-122.3908,"(37.7347973165503, -122.39069383461)",Mobile/Open311
3885724,8/4/14 9:14,2014,8/5/14 12:53,8/5/14 12:53,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DIVISION ST and VERMONT ST,10,Showplace Square,SOUTHERN,37.76971,-122.405,"(37.7697143973215, -122.404990347356)",Voice In
3885718,8/4/14 9:12,2014,8/4/14 1:16,8/4/14 1:16,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"601 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76309,-122.4215,"(37.76309194781, -122.421530967732)",Voice In
3885437,8/4/14 7:57,2014,8/5/14 12:59,8/5/14 12:59,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"999 BRANNAN ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77005,-122.4069,"(37.770324069398, -122.40639860135)",Voice In
3885344,8/4/14 6:57,2014,8/4/14 9:10,8/4/14 9:10,Closed,Case Completed - resolved: it's the same homeless woman that SFPD got the H.O.T team to take away,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"41 GROVE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.77842,-122.416,"(37.778585096371, -122.416073793889)",Mobile/Open311
3884962,8/3/14 18:24,2014,8/3/14 9:10,8/3/14 9:10,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"775 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77613,-122.4138,"(37.776067318248, -122.413694640008)",Mobile/Open311
3884647,8/3/14 15:47,2014,8/3/14 5:15,8/3/14 5:15,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"801 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,NORTHERN,37.77128,-122.4353,"(37.771338950993, -122.435496736023)",Mobile/Open311
3884602,8/3/14 15:27,2014,8/3/14 8:59,8/3/14 8:59,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3466 20TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75875,-122.4183,"(37.758775570541, -122.418372001654)",Mobile/Open311
3884427,8/3/14 14:21,2014,8/3/14 6:19,8/3/14 6:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BAY SHORE BLVD and HWY 101 S OFF RAMP,10,Produce Market,BAYVIEW,37.74922,-122.4034,"(37.7489938340221, -122.403496662515)",Mobile/Open311
3884332,8/3/14 13:46,2014,8/3/14 4:45,8/3/14 4:45,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JACKSON ST and MARCY PL,3,Nob Hill,CENTRAL,37.79534,-122.412,"(37.7953634092842, -122.411893496134)",Mobile/Open311
3884292,8/3/14 13:30,2014,8/3/14 3:55,8/3/14 3:55,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HOWARD ST and 5TH ST,6,South of Market,SOUTHERN,37.7815,-122.4049,"(37.7814995480188, -122.404933396623)",Voice In
3884206,8/3/14 13:04,2014,8/3/14 1:52,8/3/14 1:52,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1381 MINNA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76705,-122.419,"(37.767094254335, -122.419008828368)",Voice In
3884191,8/3/14 13:02,2014,8/4/14 6:58,8/4/14 6:58,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1645 ALABAMA ST, SAN FRANCISCO, CA, 94110",9,Peralta Heights,INGLESIDE,37.7464,-122.4105,"(37.746435735425, -122.410392232783)",Voice In
3884124,8/3/14 12:44,2014,8/3/14 5:11,8/3/14 5:11,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"230 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78331,-122.4124,"(37.78347688979, -122.412346705684)",Voice In
3884121,8/3/14 12:43,2014,8/4/14 1:40,8/4/14 1:40,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"180 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78247,-122.4122,"(37.783171826153, -122.412191037039)",Voice In
3884118,8/3/14 12:42,2014,8/4/14 1:40,8/4/14 1:40,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"140 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78247,-122.4122,"(37.782632586174, -122.412139194902)",Voice In
3884113,8/3/14 12:42,2014,8/4/14 1:41,8/4/14 1:41,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78318,-122.4141,"(37.783393486901, -122.414014020412)",Voice In
3884109,8/3/14 12:41,2014,8/4/14 1:42,8/4/14 1:42,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.785,-122.4144,"(37.785240883645, -122.4143902435)",Voice In
3884105,8/3/14 12:40,2014,8/4/14 12:58,8/4/14 12:58,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"141 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78359,-122.4109,"(37.784265061964, -122.410924059109)",Voice In
3884102,8/3/14 12:39,2014,8/4/14 1:43,8/4/14 1:43,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and ELLIS ST,6,Tenderloin,TENDERLOIN,37.78507,-122.4111,"(37.7850744633273, -122.411139893497)",Voice In
3884100,8/3/14 12:38,2014,8/4/14 12:58,8/4/14 12:58,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"669 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78425,-122.4172,"(37.784187348611, -122.41714234631)",Voice In
3884043,8/3/14 12:21,2014,8/5/14 6:55,8/5/14 6:55,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"450 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76122,-122.4161,"(37.760935702341, -122.416102047866)",Voice In
3883822,8/3/14 10:38,2014,8/3/14 1:02,8/3/14 1:02,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"455 LINDEN ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,NORTHERN,37.77601,-122.4254,"(37.776013802177, -122.425414771187)",Voice In
3883808,8/3/14 10:32,2014,8/4/14 1:38,8/4/14 1:38,Closed,Case Completed - resolved: Steamed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of WILLOW ST and POLK ST,6,Tenderloin,NORTHERN,37.78357,-122.4193,"(37.7835677876724, -122.419273410521)",Voice In
3883622,8/3/14 9:29,2014,8/4/14 6:51,8/4/14 6:51,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2605 MARKET ST, SAN FRANCISCO, CA, 94114",8,Eureka Valley,MISSION,37.7617,-122.4375,"(37.761700905328, -122.437479224024)",Voice In
3883212,8/2/14 23:23,2014,8/3/14 2:30,8/3/14 2:30,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"601 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.75984,-122.4258,"(37.75963008607, -122.425653862904)",Voice In
3883110,8/2/14 20:54,2014,8/3/14 9:30,8/3/14 9:30,Closed,Case Completed - resolved: Removed…..,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of ALAMEDA ST and SAN BRUNO AVE,10,Showplace Square,MISSION,37.76849,-122.4057,"(37.7684732723899, -122.405827414677)",Mobile/Open311
3883104,8/2/14 20:50,2014,8/3/14 7:13,8/3/14 7:13,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1985 MISSION ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76542,-122.4196,"(37.765277107348, -122.419512877188)",Mobile/Open311
3883103,8/2/14 20:49,2014,8/3/14 7:28,8/3/14 7:28,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1254 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7531,-122.4162,"(37.75311308874, -122.416492218072)",Mobile/Open311
3883051,8/2/14 19:34,2014,8/6/14 7:57,8/6/14 7:57,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 23RD ST and PENNSYLVANIA AVE,10,Potrero Hill,BAYVIEW,37.75509,-122.3929,"(37.7550956299978, -122.392884224881)",Voice In
3882882,8/2/14 17:40,2014,8/2/14 7:40,8/2/14 7:40,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"1349 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77547,-122.4153,"(37.775570850074, -122.415274761182)",Mobile/Open311
3882835,8/2/14 17:11,2014,8/3/14 1:27,8/3/14 1:27,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 20TH AVE and JUDAH ST,4,Outer Sunset,TARAVAL,37.76165,-122.4781,"(37.7616530611181, -122.478062113111)",Voice In
3882810,8/2/14 17:02,2014,8/3/14 3:35,8/3/14 3:35,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SUMNER ST and HOWARD ST,6,South of Market,SOUTHERN,37.77669,-122.411,"(37.776689911845, -122.411014468312)",Voice In
3882660,8/2/14 16:00,2014,8/2/14 8:20,8/2/14 8:20,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 19TH ST and SHOTWELL ST,9,Mission,MISSION,37.76052,-122.4156,"(37.7604332780234, -122.415928819083)",Mobile/Open311
3882628,8/2/14 15:43,2014,8/2/14 6:30,8/2/14 6:30,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"246 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78324,-122.4141,"(37.783241056427, -122.414073932136)",Voice In
3882623,8/2/14 15:43,2014,8/2/14 6:20,8/2/14 6:20,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"236 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78315,-122.4141,"(37.783323471589, -122.413999693438)",Voice In
3882620,8/2/14 15:42,2014,8/2/14 6:10,8/2/14 6:10,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"220 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78301,-122.414,"(37.783009291288, -122.414027095696)",Voice In
3882614,8/2/14 15:41,2014,8/2/14 6:45,8/2/14 6:45,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"316 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7839,-122.4142,"(37.783241056427, -122.414073932136)",Voice In
3882612,8/2/14 15:40,2014,8/2/14 6:00,8/2/14 6:00,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"950 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78333,-122.409,"(37.783184590249, -122.409469699673)",Voice In
3882569,8/2/14 15:27,2014,8/2/14 7:00,8/2/14 7:00,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
3882362,8/2/14 14:25,2014,8/2/14 8:03,8/2/14 8:03,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1198 PACIFIC AVE, SAN FRANCISCO, CA, 94133",3,Russian Hill,CENTRAL,37.79593,-122.415,"(37.795981454392, -122.414824711026)",Voice In
3882328,8/2/14 14:12,2014,8/3/14 2:03,8/3/14 2:03,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1851 15TH ST, SAN FRANCISCO, CA, 94103",8,Mission Dolores,MISSION,37.76629,-122.4252,"(37.76614553051, -122.425236884575)",Voice In
3882321,8/2/14 14:09,2014,8/3/14 6:43,8/3/14 6:43,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 23RD AVE and ORTEGA ST,4,Outer Sunset,TARAVAL,37.75219,-122.4806,"(37.7521873245817, -122.480629026987)",Voice In
3882175,8/2/14 13:16,2014,8/3/14 7:12,8/3/14 7:12,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CHULA LN and DOLORES ST,8,Mission Dolores,MISSION,37.76397,-122.4263,"(37.7639700982087, -122.426317496251)",Voice In
3882174,8/2/14 13:16,2014,8/2/14 7:35,8/2/14 7:35,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1458 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77022,-122.4464,"(37.77021886304, -122.446375813727)",Voice In
3882126,8/2/14 12:56,2014,8/3/14 7:20,8/3/14 7:20,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SCOTT ST and NORTH POINT ST,2,Marina,NORTHERN,37.80298,-122.4418,"(37.8029852052844, -122.441753820006)",Voice In
3882102,8/2/14 12:44,2014,8/2/14 2:03,8/2/14 2:03,Closed,Case Completed - resolved: 1098 - cmp,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"867 FILLMORE ST, SAN FRANCISCO, CA, 94117",5,Japantown,NORTHERN,37.77737,-122.4316,"(37.783642595901, -122.43261797734)",Voice In
3881993,8/2/14 12:08,2014,8/2/14 7:24,8/2/14 7:24,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of LOMBARD ST and LAGUNA ST,2,Marina,NORTHERN,37.80047,-122.4311,"(37.8004692906512, -122.431115443727)",Voice In
3881926,8/2/14 11:50,2014,8/2/14 12:20,8/2/14 12:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"452 LILY ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77391,-122.428,"(37.773898794022, -122.428362886125)",Voice In
3881868,8/2/14 11:31,2014,8/2/14 1:10,8/2/14 1:10,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1048 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77785,-122.4067,"(37.777816126433, -122.406711785364)",Mobile/Open311
3881762,8/2/14 11:05,2014,8/3/14 10:27,8/3/14 10:27,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"344 6TH ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.77766,-122.4053,"(37.777820797853, -122.405007204613)",Mobile/Open311
3881720,8/2/14 10:56,2014,8/3/14 4:45,8/3/14 4:45,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and LAFAYETTE ST,6,South of Market,SOUTHERN,37.77348,-122.418,"(37.7734744350932, -122.418030128307)",Voice In
3881702,8/2/14 10:53,2014,8/2/14 2:49,8/2/14 2:49,Closed,Case Completed - resolved: Completed……,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 23RD ST and PENNSYLVANIA AVE,10,Potrero Hill,BAYVIEW,37.75509,-122.3929,"(37.7550956299978, -122.392884224881)",Voice In
