CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
4528556,02/26/2015 08:49:50 PM,2015,02/27/2015 01:08:10 AM,02/27/2015 01:08:10 AM,Closed,Case Completed - resolved: Nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 17TH ST and SOUTH VAN NESS AVE,9,Mission,MISSION,37.76357,-122.4173,"(37.7635716072204, -122.417332575521)",Voice In,
4528883,02/27/2015 06:47:03 AM,2015,02/27/2015 03:26:09 PM,02/27/2015 03:26:09 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FELL ST and GOUGH ST,5,Hayes Valley,NORTHERN,37.77595,-122.4228,"(37.7759499196525, -122.422787490308)",Voice In,
4528932,02/27/2015 07:24:57 AM,2015,02/27/2015 03:54:55 PM,02/27/2015 03:54:55 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HARRISON ST and 18TH ST,9,Mission,MISSION,37.76223,-122.4128,"(37.7622293284155, -122.412843768871)",Voice In,
4528999,02/27/2015 08:03:57 AM,2015,02/27/2015 09:57:04 AM,02/27/2015 09:57:04 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"301 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76439,-122.4263,"(37.764445392656, -122.426116170823)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f09560df86cdc211f87883/report.jpg
4529116,02/27/2015 08:31:30 AM,2015,02/27/2015 09:57:04 AM,02/27/2015 09:57:04 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"301 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76439,-122.4263,"(37.764445392656, -122.426116170823)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f09bdadf86cdc211f8790e/report.jpg
4529333,02/27/2015 09:13:57 AM,2015,02/28/2015 06:30:56 AM,02/28/2015 06:30:56 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"318 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78392,-122.4142,"(37.783241056427, -122.414073932136)",Voice In,
4529669,02/27/2015 10:20:25 AM,2015,02/27/2015 11:21:09 AM,02/27/2015 11:21:09 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2250 14TH AVE, SAN FRANCISCO, CA, 94116",7,Golden Gate Heights,TARAVAL,37.74609,-122.4702,"(37.74605853371, -122.470268760248)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f0b560df86cdc211f87a75/1425060173621.jpg
4532236,02/28/2015 08:31:18 AM,2015,02/28/2015 03:22:26 PM,02/28/2015 03:22:26 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"381 NOE ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76293,-122.4329,"(37.763009992336, -122.432762557067)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f1ed4adf86cdc211f884d4/report.jpg
4532731,02/28/2015 10:40:19 AM,2015,03/01/2015 08:23:51 AM,03/01/2015 08:23:51 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1000 BRANNAN ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77039,-122.4076,"(37.769894430557, -122.407423137148)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f20b7adf86cdc211f887be/report.jpg
4532904,02/28/2015 11:42:37 AM,2015,02/28/2015 12:59:00 PM,02/28/2015 12:59:00 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"495 MARIETTA DR, SAN FRANCISCO, CA, 94127",7,Miraloma Park,INGLESIDE,37.7376,-122.446,"(37.737600878955, -122.445984892062)",Voice In,
4533445,02/28/2015 02:40:31 PM,2015,03/01/2015 01:14:46 PM,03/01/2015 01:14:46 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1163 PINE ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.7902,-122.415,"(37.790201802392, -122.414988843416)",Voice In,
4533536,02/28/2015 03:11:34 PM,2015,03/01/2015 01:30:54 PM,03/01/2015 01:30:54 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of PINE ST and LEAVENWORTH ST,3,Nob Hill,CENTRAL,37.79025,-122.4156,"(37.790254284634, -122.415559092131)",Voice In,
4533895,02/28/2015 05:40:25 PM,2015,03/01/2015 01:13:23 PM,03/01/2015 01:13:23 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GORDON ST and END,6,South of Market,SOUTHERN,37.77356,-122.4104,"(37.7734410087301, -122.410446392984)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f26e00df86cdc211f88cd9/1425173754049.jpg
4535085,03/01/2015 12:17:57 PM,2015,03/02/2015 03:40:31 AM,03/02/2015 03:40:31 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HENRY ST and CASTRO ST,8,Corona Heights,PARK,37.76653,-122.4355,"(37.766527903908, -122.435548067552)",Voice In,
4535761,03/01/2015 04:17:33 PM,2015,03/02/2015 03:13:52 PM,03/02/2015 03:13:52 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of STANYAN ST and OAK ST,5,Golden Gate Park,PARK,37.77105,-122.4539,"(37.7710539242604, -122.453902575201)",Voice In,
4537239,03/02/2015 09:02:59 AM,2015,03/02/2015 11:33:25 AM,03/02/2015 11:33:25 AM,Closed,Case Completed - resolved: nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"100 6TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78076,-122.4087,"(37.780761939532, -122.408697237597)",Voice In,
4540543,03/03/2015 07:32:31 AM,2015,03/04/2015 09:08:53 AM,03/04/2015 09:08:53 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 6TH ST and HARRISON ST,6,South of Market,SOUTHERN,37.77721,-122.4043,"(37.7772728210938, -122.404070192491)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f5d407df86cdc211f8bbf6/report.jpg
4540924,03/03/2015 09:05:00 AM,2015,03/05/2015 08:12:03 AM,03/05/2015 08:12:03 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"555 CLEMENT ST, SAN FRANCISCO, CA, 94118",1,Inner Richmond,RICHMOND,37.78256,-122.4654,"(37.782766893744, -122.465300315858)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f5e9b3df86cdc211f8bef4/report.jpg
4541344,03/03/2015 10:28:01 AM,2015,03/04/2015 02:33:46 AM,03/04/2015 02:33:46 AM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of BUSH ST and POLK ST,3,Lower Nob Hill,NORTHERN,37.7887,-122.4203,"(37.7886989430043, -122.420307009752)",Voice In,
4541600,03/03/2015 11:30:51 AM,2015,03/06/2015 02:12:48 AM,03/06/2015 02:12:48 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CLEMENTINA ST and 4TH ST,6,South of Market,SOUTHERN,37.78245,-122.4017,"(37.7824527930747, -122.401696187995)",Voice In,
4543982,03/04/2015 07:11:19 AM,2015,03/04/2015 08:06:00 AM,03/04/2015 08:06:00 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1101 22ND ST, SAN FRANCISCO, CA, 94107",10,Potrero Hill,BAYVIEW,37.75722,-122.3922,"(37.757580242054, -122.392280079879)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f7208edf86cdc211f8cd25/report.jpg
4544169,03/04/2015 08:23:25 AM,2015,03/05/2015 08:16:23 AM,03/05/2015 08:16:23 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.7817,-122.4142,"(37.781695725669, -122.414185346548)",Web Self Service,
4544592,03/04/2015 10:04:24 AM,2015,03/04/2015 05:05:40 PM,03/04/2015 05:05:40 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2090 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7637,-122.4196,"(37.76363327242, -122.419691885214)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f7491fdf86cdc211f8d076/photo_20150304_100352.jpg
4545218,03/04/2015 12:48:56 PM,2015,03/04/2015 04:22:11 PM,03/04/2015 04:22:11 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 10TH ST and BRYANT ST,6,South of Market,SOUTHERN,37.77035,-122.4097,"(37.770348509168, -122.409736011772)",Voice In,
4547345,03/05/2015 08:15:57 AM,2015,03/06/2015 08:15:26 AM,03/06/2015 08:15:26 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.7817,-122.4142,"(37.781695725669, -122.414185346548)",Web Self Service,
4547353,03/05/2015 08:18:19 AM,2015,03/05/2015 09:20:49 AM,03/05/2015 09:20:49 AM,Closed,Case Completed - resolved: duplicate,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"950 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.79007,-122.4153,"(37.79006593256, -122.415334962966)",Web Self Service,
4550375,03/06/2015 07:05:40 AM,2015,03/06/2015 03:44:17 PM,03/06/2015 03:44:17 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3424 19TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76025,-122.4198,"(37.760327619413, -122.419867051495)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54f9c23edf86cdc211f8f4eb/photo_20150306_070518.jpg
4552881,03/06/2015 05:27:07 PM,2015,03/06/2015 10:13:14 PM,03/06/2015 10:13:14 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"981 FOLSOM ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.77868,-122.4051,"(37.778808374298, -122.404974070775)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fa53e3df86cdc211f902d1/report.jpg
4553341,03/07/2015 12:53:24 AM,2015,03/07/2015 02:46:52 AM,03/07/2015 02:46:52 AM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and HATTIE ST,8,Eureka Valley,MISSION,37.7606,-122.4408,"(37.7605279994452, -122.440930193272)",Mobile/Open311,
4553491,03/07/2015 07:46:15 AM,2015,03/07/2015 03:12:13 PM,03/07/2015 03:12:13 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"39 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76214,-122.4202,"(37.762323470811, -122.420128647005)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fb1d40df86cdc211f9062e/photo_20150307_074533.jpg
4553627,03/07/2015 08:47:55 AM,2015,03/07/2015 02:49:27 PM,03/07/2015 02:49:27 PM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FRANKLIN ST and WASHINGTON ST,2,Pacific Heights,NORTHERN,37.79284,-122.4245,"(37.7928412984897, -122.424518105001)",Voice In,
4554360,03/07/2015 12:49:55 PM,2015,03/07/2015 03:14:22 PM,03/07/2015 03:14:22 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of TURK ST and VAN NESS AVE,5,Cathedral Hill,NORTHERN,37.78196,-122.4206,"(37.7819608703767, -122.420638088249)",Voice In,
4554467,03/07/2015 01:37:00 PM,2015,03/07/2015 07:08:03 PM,03/07/2015 07:08:03 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1728 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.76924,-122.4157,"(37.781288982183, -122.401422965931)",Voice In,
4556015,03/08/2015 10:10:47 AM,2015,03/09/2015 02:53:56 PM,03/09/2015 02:53:56 PM,Closed,"Case Transferred - Municipal Haz Waste Mgmt Program, DPH
 415-252-3976",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,NORTHERN,37.788,-122.422,"(37.7880012977202, -122.421954886089)",Web Self Service,
4556138,03/08/2015 11:10:23 AM,2015,03/09/2015 10:53:10 AM,03/09/2015 10:53:10 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"65 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77082,-122.4135,"(37.770844339346, -122.413443365528)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fc9087df861c2f469bebe5/photo_20150308_110835.jpg
4556139,03/08/2015 11:10:49 AM,2015,03/09/2015 10:53:10 AM,03/09/2015 10:53:10 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"65 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77075,-122.4135,"(37.770844339346, -122.413443365528)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fc90a1df861c2f469bebf4/photo_20150308_110835.jpg
4556195,03/08/2015 11:38:57 AM,2015,03/09/2015 08:18:06 AM,03/09/2015 08:18:06 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 22ND ST and VALENCIA ST,8,Mission,MISSION,37.75542,-122.4209,"(37.7552947784154, -122.420964146993)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fc9738df861c2f469bec1f/photo_20150308_110835.jpg
4556509,03/08/2015 02:23:49 PM,2015,03/08/2015 10:25:25 PM,03/08/2015 10:25:25 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"155 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77756,-122.4051,"(37.777555556659, -122.405097295183)",Voice In,
4556536,03/08/2015 02:42:09 PM,2015,03/09/2015 01:26:42 PM,03/09/2015 01:26:42 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"185 BELVEDERE ST, SAN FRANCISCO, CA, 94117",5,Cole Valley,PARK,37.76723,-122.4492,"(37.767222784799, -122.44927502686)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fcc229df861c2f469bee53/report.jpg
4556617,03/08/2015 03:34:05 PM,2015,03/08/2015 10:13:45 PM,03/08/2015 10:13:45 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GREEN ST and POLK ST,3,Polk Gulch,NORTHERN,37.79788,-122.4221,"(37.7978249421911, -122.422147898449)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fcce56df861c2f469beec1/report.jpg
4557104,03/08/2015 07:29:20 PM,2015,03/08/2015 10:12:02 PM,03/08/2015 10:12:02 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3938 22ND ST, SAN FRANCISCO, CA, 94114",8,Eureka Valley,MISSION,37.75454,-122.4352,"(37.754545267402, -122.435193631015)",Voice In,
4557653,03/09/2015 07:25:36 AM,2015,03/09/2015 07:48:11 AM,03/09/2015 07:48:11 AM,Closed,Case Completed - resolved: 1098-  runs  street,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"155 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77737,-122.405,"(37.777555556659, -122.405097295183)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fdad53df861c2f469bf5d1/report.jpg
4557748,03/09/2015 07:59:42 AM,2015,03/09/2015 09:15:00 AM,03/09/2015 09:15:00 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"201 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.7817,-122.4142,"(37.781697349187, -122.414172257581)",Web Self Service,
4557836,03/09/2015 08:24:33 AM,2015,03/09/2015 03:21:45 PM,03/09/2015 03:21:45 PM,Closed,"Case Transferred - Municipal Haz Waste Mgmt Program, DPH
 Jeff Nalle, Inspector
 415-252-3976",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of POLK ST and PACIFIC AVE,3,Polk Gulch,NORTHERN,37.79503,-122.4216,"(37.7950273614555, -122.421582890732)",Voice In,
4557943,03/09/2015 08:46:19 AM,2015,03/09/2015 10:48:00 AM,03/09/2015 10:48:00 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Not associated with a specific address,,,,37.77483,-122.4185,,Voice In,
4558699,03/09/2015 10:57:30 AM,2015,03/09/2015 03:42:25 PM,03/09/2015 03:42:25 PM,Closed,"Case Transferred - Municipal Haz Waste Mgmt Program, DPH
 Jeff Nalle, Inspector
 415-252-3976",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,Intersection of FOWLER AVE and PORTOLA DR,7,Miraloma Park,INGLESIDE,37.74459,-122.4534,"(37.7445930027757, -122.45336483767)",Twitter,
4558966,03/09/2015 11:58:11 AM,2015,03/10/2015 07:14:11 AM,03/10/2015 07:14:11 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HYDE ST and FULTON ST,6,Civic Center,TENDERLOIN,37.77979,-122.4151,"(37.7797884435851, -122.415126835192)",Web Self Service,
4559376,03/09/2015 01:21:01 PM,2015,03/10/2015 07:14:11 AM,03/10/2015 07:14:11 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FULTON ST and HYDE ST,6,Civic Center,TENDERLOIN,37.77989,-122.4154,"(37.7797884435851, -122.415126835192)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54fe00a6df861c2f469bfd2d/report.jpg
4559503,03/09/2015 01:48:40 PM,2015,03/10/2015 01:19:02 PM,03/10/2015 01:19:02 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of SUNSET BLVD and MARTIN LUTHER KING JR DR,1,Golden Gate Park,RICHMOND,37.76546,-122.4961,"(37.765461515439, -122.496063247435)",Voice In,
4560149,03/09/2015 03:59:46 PM,2015,03/09/2015 04:33:31 PM,03/09/2015 04:33:31 PM,Closed,"Case Transferred - Municipal Haz Waste Mgmt Program, DPH
 Jeff Nalle, Inspector
 415-252-3976",DPH - Environmental Health - G,Homeless Concerns,Medical Waste,needle,"2001 POLK ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.79526,-122.4218,"(37.79526035908, -122.421767991747)",Voice In,
4560678,03/09/2015 07:10:02 PM,2015,03/10/2015 02:00:00 AM,03/10/2015 02:00:00 AM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ANTONIO ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78531,-122.4129,"(37.7853084289981, -122.412871991954)",Voice In,
4560879,03/09/2015 09:07:17 PM,2015,03/10/2015 01:35:00 AM,03/10/2015 01:35:00 AM,Closed,Case Completed - resolved: Nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of PLUM ST and SOUTH VAN NESS AVE,6,South of Market,SOUTHERN,37.77106,-122.418,"(37.7708764233706, -122.418028789915)",Mobile/Open311,
4561359,03/10/2015 08:18:06 AM,2015,03/11/2015 02:45:28 AM,03/11/2015 02:45:28 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and MISSION ST,9,Mission,MISSION,37.76181,-122.4194,"(37.7618358043403, -122.419359315196)",Mobile/Open311,
4561608,03/10/2015 09:25:17 AM,2015,03/11/2015 08:22:40 AM,03/11/2015 08:22:40 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LILY ST and OCTAVIA ST,5,Lower Haight,NORTHERN,37.77433,-122.4242,"(37.7743361452965, -122.424199186466)",Voice In,
4561703,03/10/2015 09:41:42 AM,2015,03/10/2015 03:23:49 PM,03/10/2015 03:23:49 PM,Closed,Case Completed - resolved: completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"16 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77114,-122.4141,"(37.771138347443, -122.414199480054)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54ff1ebedf861c2f469c0811/report.jpg
4562690,03/10/2015 01:17:28 PM,2015,03/12/2015 06:09:48 PM,03/12/2015 06:09:48 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"107 GERMANIA ST, SAN FRANCISCO, CA, 94117",5,Duboce Triangle,PARK,37.77058,-122.4306,"(37.77057805937, -122.430576768607)",Voice In,
4563510,03/10/2015 03:55:09 PM,2015,03/11/2015 10:19:19 PM,03/11/2015 10:19:19 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"400 BEALE ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,SOUTHERN,37.78698,-122.3909,"(37.786983535338, -122.39085153801)",Voice In,
4564144,03/10/2015 07:40:53 PM,2015,03/14/2015 09:56:18 AM,03/14/2015 09:56:18 AM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and POTRERO AVE,10,Mission,MISSION,37.76194,-122.4072,"(37.7619358684537, -122.407187658888)",Voice In,
